2023-02-14 16-20-03+00,RND,Pariset,"POINT(740.24 -5392.66)",0.50,3,5,0,14,382,81.01,444058,20,0,active,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Visimar,"POINT(-379.91 1464.78)",2.41,8,7,0,46,1997,100.00,3098700,40,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Athelisiaa,"POINT(-280.63 -9305.85)",2.09,1,8,0,11,192,100.00,302023,40,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Vitalianus,"POINT(-14482.57 2753.40)",2.72,1,9,1,14,248,100.00,46800,40,0,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Oenus,"POINT(-9049.25 -2336.90)",1.00,6,11,1,60,2890,100.00,5537028,40,0,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Phryne,"POINT(2194.73 1863.73)",1.84,6,1,0,58,4432,0.00,4016852,40,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Lucina,"POINT(127.69 -5257.55)",4.68,1,2,0,12,296,100.00,442835,0,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Trinidada,"POINT(-13951.97 -4679.03)",5.53,2,3,1,14,348,100.00,680120,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Aluiua,"POINT(-86.24 -9160.46)",3.95,1,4,0,11,225,100.00,339085,0,0,active,active,combat,safe,alive
2023-02-14 16-20-03+00,RND,Caesariaa,"POINT(-9843.07 -4682.67)",0.00,8,5,1,52,2243,100.00,3365836,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Chremon,"POINT(-9934.71 -4647.65)",3.74,8,7,1,23,789,100.00,1538374,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Martlet,"POINT(458.68 -8217.58)",5.41,7,8,0,25,575,100.00,895104,0,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Maeonia,"POINT(-10564.77 -2568.01)",4.80,2,9,1,16,378,100.00,333205,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Heletradana,"POINT(-10006.46 -4727.77)",1.41,6,11,1,38,1610,100.00,2916019,0,0,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Stanild,"POINT(-605.91 -13902.66)",4.01,4,1,0,45,2789,7.40,3272239,0,0,active,active,combat,combat,alive
2023-02-14 16-20-03+00,RND,Tuste,"POINT(-14561.44 -10511.32)",2.90,1,2,1,60,2641,100.00,3406450,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Theodelindaa,"POINT(3243.59 -9233.28)",4.81,3,3,0,22,678,100.00,1785616,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Balius,"POINT(-14205.13 2010.22)",0.02,7,4,1,23,665,100.00,1306805,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Hessea,"POINT(2480.83 2678.64)",6.17,8,5,0,60,2967,100.00,4421753,0,0,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Beila,"POINT(-9279.62 -18.48)",1.53,8,7,1,60,2860,100.00,5274888,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Axiothea,"POINT(-254.99 2243.62)",6.14,8,8,0,24,713,100.00,551099,0,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Nantechildis,"POINT(-11827.92 -10400.60)",4.36,1,9,1,60,2447,8.34,3842437,0,30,active,active,combat,combat,alive
2023-02-14 16-20-03+00,RND,Otsoko,"POINT(-469.33 -14400.00)",0.29,4,11,0,43,1339,100.00,3366174,0,30,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Erkenbrog,"POINT(1380.67 -9454.43)",4.51,1,1,0,13,328,0.00,204652,0,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Costan,"POINT(1168.27 -6552.59)",6.10,1,2,0,56,2381,100.00,2447490,0,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Pypa,"POINT(2250.14 -8655.51)",2.83,3,3,0,27,953,100.00,2138619,0,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Themistius,"POINT(-211.56 -12434.40)",3.96,2,4,0,43,2075,100.00,2072965,1,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Annice,"POINT(-11220.35 -5117.31)",2.67,8,5,1,36,982,100.00,2433719,1,30,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Yvettea,"POINT(2187.54 -7504.03)",4.70,8,7,0,60,3670,100.00,5653897,1,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Till,"POINT(2515.11 -1240.53)",5.56,1,8,0,31,843,100.00,2139046,1,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Elfleta,"POINT(-8759.99 -3889.85)",6.16,2,9,1,14,288,100.00,913444,1,50,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Lampridius,"POINT(1011.48 -6706.50)",1.52,4,11,0,50,1798,100.00,1496726,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Rinildaa,"POINT(3258.84 -10487.30)",1.82,8,1,0,45,2169,0.00,3624565,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Dothy,"POINT(5345.09 2300.90)",0.00,3,2,0,59,2477,100.00,3346119,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Eude,"POINT(-8491.30 -4664.41)",5.91,2,3,1,7,178,100.00,459409,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Nagal,"POINT(2180.05 -6633.99)",1.87,8,4,0,60,3393,100.00,3620181,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Osthryd,"POINT(-1439.42 -10032.74)",6.05,1,5,0,15,272,100.00,805956,1,50,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Dukkera,"POINT(3496.89 -916.29)",0.24,8,7,0,53,2114,100.00,1798339,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Catterna,"POINT(-401.46 1436.95)",5.14,5,8,0,29,883,100.00,1902000,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Aldivaa,"POINT(-13422.09 -10113.18)",3.51,7,9,1,60,2824,100.00,2673351,1,50,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Werburgha,"POINT(-9035.64 -2833.66)",3.69,6,11,1,27,830,100.00,1123487,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Umfrey,"POINT(-9294.80 -2076.92)",3.46,2,1,1,60,3769,0.00,1851792,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Gomeric,"POINT(1261.65 -10515.46)",4.86,1,2,0,44,1647,100.00,1704109,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Argentea,"POINT(2465.02 -2031.52)",6.14,3,3,0,34,1328,100.00,807344,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Lamiarana,"POINT(382.27 -762.45)",4.71,3,4,0,31,1021,100.00,845597,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Aintzaba,"POINT(-226.36 -10223.80)",4.95,3,5,0,28,990,100.00,894080,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Zuriea,"POINT(-282.82 2314.09)",0.53,6,7,0,18,429,100.00,1117101,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Otus,"POINT(3571.68 -10297.20)",3.37,5,8,0,39,1058,100.00,1235041,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Dei,"POINT(-14664.35 -306.31)",5.25,2,9,1,28,829,100.00,2022380,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Lysagoras,"POINT(-12556.10 -5608.73)",6.15,6,11,1,13,585,100.00,964617,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Fillon,"POINT(-426.89 -14401.90)",3.89,5,1,0,37,1765,0.00,2213810,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Tiece,"POINT(1139.47 -10560.50)",1.61,3,2,0,25,796,100.00,1257783,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Miltiades,"POINT(1168.27 -6552.59)",6.12,3,3,0,60,3437,100.00,3883117,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Augustinaa,"POINT(-11855.59 -8519.13)",0.00,2,4,1,30,1,100.00,1530749,1,70,inactive,delay,dead,safe,ghost
2023-02-14 16-20-03+00,RND,Paikea,"POINT(-14142.96 -8347.57)",2.85,8,5,1,46,1222,100.00,2440208,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Barbara,"POINT(137.28 -12689.00)",5.16,8,7,0,41,1672,100.00,1365593,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Iragarte,"POINT(-6438.39 895.56)",1.02,1,8,1,54,1843,100.00,4418075,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Bonnea,"POINT(-9158.09 -2442.28)",4.99,2,9,1,27,878,100.00,1058507,1,70,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Baldavina,"POINT(-10385.66 -3674.78)",5.85,6,11,1,16,660,100.00,594213,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Jasoneb,"POINT(-15047.83 -10824.34)",0.00,7,1,1,60,3869,0.00,4382603,1,70,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Garnet,"POINT(-147.64 -9359.10)",3.25,3,2,0,11,388,100.00,548633,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Ingeltrudisa,"POINT(-317.60 1597.81)",3.14,8,3,0,40,1854,100.00,2428979,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Edihea,"POINT(2513.83 -7966.72)",5.15,4,4,0,60,3133,100.00,2639479,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Hildeuuif,"POINT(-14439.70 -11253.79)",0.00,8,5,1,60,2977,100.00,4156495,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Odysseus,"POINT(2190.77 -7504.06)",0.00,2,7,0,54,2979,100.00,4276410,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Lamindaoa,"POINT(1993.53 -760.94)",0.00,8,8,0,33,807,100.00,1814636,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Maarrietaa,"POINT(-16398.64 -5510.34)",4.49,2,9,1,39,1136,100.00,3214223,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Hawyse,"POINT(-14426.44 -3837.96)",0.00,6,11,1,34,1394,100.00,2321884,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Abbelina,"POINT(225.71 -12952.60)",2.51,6,1,0,60,4030,0.00,4649023,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Hildebrant,"POINT(1178.62 -6512.70)",0.07,1,2,0,60,3121,100.00,1830560,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Gaude,"POINT(-673.67 -8867.79)",0.00,4,3,0,10,219,100.00,570025,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Avelot,"POINT(-8463.04 -11587.54)",1.21,8,4,1,48,2205,100.00,4308088,1,120,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Warenheri,"POINT(-15611.35 -10255.71)",6.28,5,5,1,60,2407,100.00,999640,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Melita,"POINT(971.26 -6660.15)",0.00,2,7,0,52,1,89.69,3558448,1,120,inactive,delay,dead,safe,ghost
2023-02-14 16-20-03+00,RND,Gaura,"POINT(-290.24 1579.74)",1.14,5,8,0,10,187,100.00,117059,1,120,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Pachymeres,"POINT(2157.12 -9223.98)",0.00,1,9,0,17,313,100.00,706000,1,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Bonifatiusa,"POINT(-12403.34 5.52)",2.37,4,11,1,51,1809,100.00,2585536,2,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Sedemai,"POINT(-9935.41 -10903.97)",1.47,4,1,1,54,3509,0.00,3526373,2,120,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Iragartea,"POINT(-8996.96 3015.15)",0.00,1,2,1,60,2611,100.00,2477595,2,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Sophonisbaa,"POINT(-8694.91 -3901.18)",2.56,6,3,1,22,638,100.00,987480,2,120,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Tho,"POINT(438.11 -13036.80)",0.00,8,4,0,45,1768,100.00,2732741,2,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Mabiliea,"POINT(-11547.86 -5675.37)",3.89,8,5,1,20,432,100.00,1607806,3,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Garaitz,"POINT(-9311.41 -2837.98)",5.62,8,7,1,41,1612,100.00,3192338,3,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Munizo,"POINT(1143.08 -7529.38)",2.68,1,8,0,60,3090,100.00,1761509,3,250,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Iaione,"POINT(-10100.15 -1504.82)",0.29,5,9,1,13,243,100.00,419567,3,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Idaios,"POINT(-14923.76 -3424.39)",0.00,4,11,1,38,1164,100.00,1062127,3,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Euryanaxa,"POINT(-587.93 -9728.92)",5.15,3,1,0,12,349,0.00,363020,4,250,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Pantares,"POINT(627.65 -5466.03)",4.60,3,2,0,11,388,100.00,384585,4,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Goldyeua,"POINT(-14109.08 3398.04)",6.02,4,3,1,19,493,100.00,1429677,4,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Frankl,"POINT(3048.12 -3580.48)",5.73,1,4,0,24,621,100.00,1516116,4,250,active,active,combat,combat,alive
2023-02-14 16-20-03+00,RND,Leuuine,"POINT(-9230.63 -2046.01)",0.00,5,5,1,60,3177,100.00,3359150,4,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Benoitba,"POINT(-158.82 1872.82)",5.31,6,7,0,12,361,100.00,769939,5,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Adere,"POINT(-9128.36 2877.05)",4.60,7,8,1,60,2380,100.00,2934606,5,250,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Castianiera,"POINT(4384.70 2146.14)",0.99,2,9,0,60,3054,100.00,4284725,5,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Franquea,"POINT(-9935.41 -10903.97)",4.47,4,11,1,58,2304,100.00,2339932,5,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Salernaa,"POINT(-9808.66 -4034.72)",6.11,8,1,1,13,318,0.00,298908,5,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Altzibar,"POINT(551.21 -921.66)",0.71,1,2,0,34,1102,100.00,1915294,5,250,active,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Vilihame,"POINT(-408.51 -10572.38)",5.54,3,3,0,35,1357,100.00,1526145,20,250,active,active,combat,safe,alive
2023-02-14 16-20-03+00,RND,Loert,"POINT(1466.42 -7677.28)",3.84,3,4,0,57,2550,100.00,2923623,20,250,active,active,combat,combat,alive
2023-02-14 16-20-03+00,RND,Ieltxu,"POINT(-9510.36 -10876.68)",1.23,8,5,1,47,1523,100.00,1940200,20,250,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Claribel,"POINT(4882.67 3070.09)",3.07,2,7,0,60,2710,17.39,2102050,20,250,active,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Ursel,"POINT(1177.91 -6516.26)",6.09,5,8,0,50,1565,100.00,8729910,20,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Bazkoarea,"POINT(2436.84 -9739.19)",4.61,1,9,0,24,651,100.00,1399797,40,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Arichisa,"POINT(-1759.92 -10277.91)",0.58,4,11,0,14,617,42.50,5005385,40,0,active,active,combat,safe,alive
2023-02-14 16-20-03+00,RND,Bawden,"POINT(-14710.32 -2713.43)",0.88,6,1,1,28,1053,0.00,464113,40,0,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Adria,"POINT(-503.04 -8935.36)",3.12,3,2,0,20,681,100.00,1080587,40,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Swirt,"POINT(-1308.97 -9898.98)",0.94,4,3,0,23,705,100.00,1345526,40,0,active,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Roguelin,"POINT(2621.82 -10854.65)",0.50,4,4,0,54,2686,100.00,3516754,0,0,active,active,non-combat,combat,alive
2023-02-14 16-20-03+00,RND,Athenaeus,"POINT(1158.39 1128.82)",3.79,5,5,0,60,1,0.82,2380617,0,0,active,active,dead,safe,ghost
2023-02-14 16-20-03+00,RND,Amuna,"POINT(-14588.25 -10932.74)",4.00,6,7,1,60,2887,100.00,2979862,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Armundusa,"POINT(-14439.70 -11253.79)",1.33,8,8,1,56,1973,100.00,1911782,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Baduaruisa,"POINT(1166.34 -9473.75)",4.05,1,9,0,12,218,100.00,323198,0,0,active,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Gualtier,"POINT(2654.19 -7795.62)",2.79,4,11,0,60,0,23.03,3707657,0,0,active,active,combat,safe,dead
2023-02-14 16-20-03+00,RND,Sedemodea,"POINT(-14546.38 -10827.03)",1.28,3,1,1,60,3499,0.00,6238075,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Harrieta,"POINT(1167.11 -6547.89)",3.38,3,2,0,52,3237,100.00,2896357,0,0,active,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Raganhard,"POINT(-12138.84 -1410.46)",1.57,8,3,1,28,935,100.00,1385961,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Agida,"POINT(-516.99 -9415.82)",3.89,3,4,0,18,650,100.00,1057499,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Frediswitha,"POINT(-12366.00 -1524.29)",2.26,1,5,1,26,552,100.00,1445125,0,0,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Godelevea,"POINT(-14399.91 -10548.04)",0.00,6,7,1,60,2761,100.00,2363463,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Raynoldus,"POINT(-8732.72 -11397.38)",6.25,7,8,1,45,1215,100.00,1974366,0,0,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Gwydo,"POINT(981.17 -18.68)",1.68,5,9,0,24,696,100.00,601641,0,0,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Ymanie,"POINT(1434.53 1381.60)",1.29,6,11,0,60,2743,100.00,1956540,0,30,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Goldwyn,"POINT(942.28 -5.97)",0.00,5,1,0,23,1173,0.00,1527741,0,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Arcadiusa,"POINT(-1164.31 -146.22)",2.10,3,2,0,24,997,100.00,1492670,0,30,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Charon,"POINT(-9048.98 3447.53)",4.52,2,3,1,57,2948,100.00,5881965,0,30,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Mnesus,"POINT(-14399.91 -10548.04)",2.91,1,4,1,60,3753,100.00,4385132,0,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Sandy,"POINT(4830.88 2241.52)",2.35,4,5,0,60,2937,100.00,4071176,0,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Alizb,"POINT(-15907.68 -4451.18)",1.16,2,7,1,36,1262,100.00,2312618,1,30,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Agaristaa,"POINT(-9410.33 -2029.14)",3.25,8,8,1,12,217,100.00,635049,1,30,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Auriol,"POINT(166.40 -11487.47)",3.24,7,9,0,41,1363,100.00,2591909,1,30,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Degarre,"POINT(-6.36 -13302.49)",5.97,6,11,0,45,1298,100.00,3399689,1,30,active,active,non-combat,combat,alive
2023-02-14 16-20-03+00,RND,Wulvevea,"POINT(-11073.92 -4121.80)",3.71,6,1,1,60,4293,0.00,7453298,1,50,inactive,active,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Eduin,"POINT(1773.16 -8068.56)",4.92,1,2,0,60,4021,100.00,2462738,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Theeste,"POINT(-438.35 -9237.39)",4.85,4,3,0,12,453,100.00,4132,1,50,inactive,delay,non-combat,safe,alive
2023-02-14 16-20-03+00,RND,Thessalos,"POINT(-1493.29 -10622.61)",2.30,4,4,0,33,1110,100.00,1187987,1,50,inactive,active,non-combat,safe,alive
